TIME,CH1,CH2,CH3
-8.760000e-04,-89.8125,-10.3836,10.193
-8.720000e-04,-89.2812,-10.3734,10.1883
-8.680000e-04,-88.9375,-10.3617,10.1945
-8.640000e-04,-88.3594,-10.3445,10.1789
-8.600000e-04,-87.9219,-10.3367,10.1578
-8.560000e-04,-87.3125,-10.3313,10.1375
-8.520000e-04,-86.7812,-10.3109,10.1258
-8.480000e-04,-86.2969,-10.3125,10.118
-8.440000e-04,-85.6875,-10.3086,10.1133
-8.400000e-04,-85.0156,-10.2938,10.0938
-8.360000e-04,-84.4688,-10.2883,10.0969
-8.320000e-04,-84,-10.2844,10.0734
-8.280000e-04,-83.4062,-10.2766,10.0688
-8.240000e-04,-82.9531,-10.268,10.0648
-8.200000e-04,-82.4375,-10.2477,10.0688
-8.160000e-04,-81.8125,-10.2211,10.0586
-8.120000e-04,-81.3594,-10.2023,10.0297
-8.080000e-04,-80.9688,-10.1891,10.018
-8.040000e-04,-80.3594,-10.1852,10.0141
-8.000000e-04,-79.7969,-10.1828,9.99375
-7.960000e-04,-79.1406,-10.1703,9.97734
-7.920000e-04,-78.3594,-10.15,9.95859
-7.880000e-04,-77.8281,-10.1383,9.95547
-7.840000e-04,-77.2656,-10.1273,9.94297
-7.800000e-04,-76.9531,-10.1219,9.95156
-7.760000e-04,-76.4531,-10.1094,9.94141
-7.720000e-04,-76.0156,-10.107,9.92422
-7.680000e-04,-75.5625,-10.0938,9.91875
-7.640000e-04,-75.1094,-10.1008,9.90625
-7.600000e-04,-74.6562,-10.0891,9.88359
-7.560000e-04,-74.1719,-10.0734,9.88828
-7.520000e-04,-73.7031,-10.0586,9.87969
-7.480000e-04,-73.25,-10.05,9.86328
-7.440000e-04,-72.7188,-10.0344,9.8375
-7.400000e-04,-72.1094,-10.0281,9.83125
-7.360000e-04,-71.5781,-10.0023,9.83516
-7.320000e-04,-70.9688,-9.99219,9.83125
-7.280000e-04,-70.4375,-9.98125,9.81719
-7.240000e-04,-69.8438,-9.97344,9.79453
-7.200000e-04,-69.2656,-9.96172,9.78906
-7.160000e-04,-68.5625,-9.93438,9.77422
-7.120000e-04,-68.2812,-9.93828,9.76016
-7.080000e-04,-67.9219,-9.93047,9.73359
-7.040000e-04,-67.5469,-9.93438,9.72188
-7.000000e-04,-67.1875,-9.92266,9.72109
-6.960000e-04,-66.8281,-9.9125,9.70703
-6.920000e-04,-66.3281,-9.91094,9.70547
-6.880000e-04,-65.7344,-9.90859,9.69297
-6.840000e-04,-65.2031,-9.88359,9.69531
-6.800000e-04,-64.7188,-9.86328,9.68047
-6.760000e-04,-64.3125,-9.85156,9.67109
-6.720000e-04,-63.8281,-9.85,9.66641
-6.680000e-04,-63.5469,-9.83359,9.65625
-6.640000e-04,-63.0469,-9.80938,9.63828
-6.600000e-04,-62.6094,-9.79688,9.62969
-6.560000e-04,-62.1562,-9.78438,9.61641
-6.520000e-04,-61.625,-9.77188,9.61641
-6.480000e-04,-61.0938,-9.7625,9.6
-6.440000e-04,-60.7344,-9.75156,9.58516
-6.400000e-04,-60.3281,-9.75781,9.57891
-6.360000e-04,-59.7969,-9.75547,9.56484
-6.320000e-04,-58.9844,-9.7375,9.54922
-6.280000e-04,-58.4062,-9.72969,9.54297
-6.240000e-04,-57.9688,-9.71484,9.53203
-6.200000e-04,-57.3281,-9.70547,9.51406
-6.160000e-04,-56.8281,-9.69297,9.50234
-6.120000e-04,-56.5781,-9.68438,9.50625
-6.080000e-04,-56.3125,-9.66719,9.51172
-6.040000e-04,-55.8594,-9.66016,9.49609
-6.000000e-04,-55.4531,-9.65469,9.49141
-5.960000e-04,-55.0156,-9.64062,9.46328
-5.920000e-04,-54.5469,-9.62188,9.45703
-5.880000e-04,-54.0781,-9.62344,9.42891
-5.840000e-04,-53.5469,-9.61328,9.41328
-5.800000e-04,-52.9844,-9.61641,9.41016
-5.760000e-04,-52.4375,-9.60156,9.40469
-5.720000e-04,-52.125,-9.58984,9.40859
-5.680000e-04,-51.5938,-9.58906,9.40469
-5.640000e-04,-50.9375,-9.56875,9.38672
-5.600000e-04,-50.5,-9.54844,9.36641
-5.560000e-04,-50.0156,-9.52656,9.35156
-5.520000e-04,-49.3281,-9.53281,9.33594
-5.480000e-04,-49.0625,-9.52891,9.31719
-5.440000e-04,-48.5469,-9.51875,9.30859
-5.400000e-04,-48.1094,-9.49844,9.31484
-5.360000e-04,-47.5625,-9.49609,9.30938
-5.320000e-04,-46.875,-9.47969,9.29453
-5.280000e-04,-46.1875,-9.45312,9.27891
-5.240000e-04,-45.75,-9.45391,9.27109
-5.200000e-04,-45.3281,-9.425,9.25234
-5.160000e-04,-44.8125,-9.42891,9.24844
-5.120000e-04,-44.25,-9.42266,9.23438
-5.080000e-04,-43.9062,-9.41875,9.22813
-5.040000e-04,-43.4375,-9.41016,9.21563
-5.000000e-04,-43.0625,-9.39453,9.21719
-4.960000e-04,-42.7344,-9.37266,9.20937
-4.920000e-04,-42.1562,-9.36016,9.19297
-4.880000e-04,-41.75,-9.36016,9.175
-4.840000e-04,-41.1562,-9.34766,9.15859
-4.800000e-04,-40.9531,-9.33984,9.15313
-4.760000e-04,-40.5,-9.33516,9.13281
-4.720000e-04,-40.2969,-9.32188,9.12813
-4.680000e-04,-39.7344,-9.30312,9.11562
-4.640000e-04,-39.2812,-9.30469,9.11172
-4.600000e-04,-38.8438,-9.29297,9.10781
-4.560000e-04,-38.3594,-9.26797,9.09844
-4.520000e-04,-38.0156,-9.25781,9.0875
-4.480000e-04,-37.6562,-9.24219,9.07812
-4.440000e-04,-37.0156,-9.23359,9.05703
-4.400000e-04,-36.6875,-9.22188,9.05312
-4.360000e-04,-36.1875,-9.22188,9.03672
-4.320000e-04,-35.8594,-9.20703,9.025
-4.280000e-04,-35.375,-9.18984,9.00859
-4.240000e-04,-34.9375,-9.19141,9.00078
-4.200000e-04,-34.4531,-9.18516,8.98828
-4.160000e-04,-33.9531,-9.18125,8.98672
-4.120000e-04,-33.5469,-9.175,8.95547
-4.080000e-04,-33.0312,-9.15313,8.95547
-4.040000e-04,-32.6094,-9.14062,8.95156
-4.000000e-04,-32.4062,-9.11875,8.92734
-3.960000e-04,-31.8906,-9.10625,8.91875
-3.920000e-04,-31.3906,-9.08984,8.925
-3.880000e-04,-30.8438,-9.07734,8.91875
-3.840000e-04,-30.4375,-9.07344,8.89922
-3.800000e-04,-29.8906,-9.06484,8.88438
-3.760000e-04,-29.5625,-9.07578,8.88047
-3.720000e-04,-29.0781,-9.06953,8.88828
-3.680000e-04,-28.75,-9.06953,8.875
-3.640000e-04,-28.3594,-9.06953,8.86016
-3.600000e-04,-28.1562,-9.04453,8.85
-3.560000e-04,-27.5781,-9.02891,8.85
-3.520000e-04,-27.1719,-9.01641,8.83437
-3.480000e-04,-26.8906,-9.01484,8.82812
-3.440000e-04,-26.375,-8.99688,8.81797
-3.400000e-04,-25.9531,-8.99375,8.81953
-3.360000e-04,-25.8438,-8.99609,8.80781
-3.320000e-04,-25.3594,-8.97031,8.79063
-3.280000e-04,-24.8281,-8.95391,8.78906
-3.240000e-04,-24.3438,-8.94141,8.77656
-3.200000e-04,-24.0781,-8.92578,8.76094
-3.160000e-04,-23.6094,-8.90859,8.75313
-3.120000e-04,-23.3125,-8.90313,8.73672
-3.080000e-04,-23.1562,-8.89297,8.73203
-3.040000e-04,-22.4219,-8.88672,8.71797
-3.000000e-04,-22.25,-8.88047,8.69609
-2.960000e-04,-21.7656,-8.86641,8.68984
-2.920000e-04,-21.2031,-8.85234,8.69609
-2.880000e-04,-20.8438,-8.84844,8.68125
-2.840000e-04,-20.4844,-8.84141,8.66719
-2.800000e-04,-20.2188,-8.82812,8.66172
-2.760000e-04,-19.9531,-8.80781,8.64531
-2.720000e-04,-19.3438,-8.80078,8.64297
-2.680000e-04,-18.8594,-8.79531,8.64453
-2.640000e-04,-18.5312,-8.79063,8.62656
-2.600000e-04,-18.0781,-8.78047,8.61094
-2.560000e-04,-17.7188,-8.76484,8.58828
-2.520000e-04,-17.375,-8.76094,8.57812
-2.480000e-04,-17.0625,-8.76016,8.55156
-2.440000e-04,-16.7031,-8.74297,8.52969
-2.400000e-04,-16.1719,-8.72188,8.52266
-2.360000e-04,-15.5469,-8.71016,8.51875
-2.320000e-04,-15.2031,-8.7,8.50469
-2.280000e-04,-14.875,-8.68125,8.50234
-2.240000e-04,-14.5312,-8.67344,8.49062
-2.200000e-04,-14.0625,-8.65859,8.48906
-2.160000e-04,-13.7656,-8.65859,8.48672
-2.120000e-04,-13.3594,-8.64297,8.48203
-2.080000e-04,-13.1094,-8.64687,8.47578
-2.040000e-04,-12.7031,-8.64531,8.45625
-2.000000e-04,-12.5625,-8.63516,8.44609
-1.960000e-04,-12.2188,-8.62656,8.4375
-1.920000e-04,-11.75,-8.61875,8.42188
-1.880000e-04,-11.5312,-8.59219,8.40547
-1.840000e-04,-11.0469,-8.57734,8.40078
-1.800000e-04,-10.6094,-8.55703,8.38672
-1.760000e-04,-10.2656,-8.55,8.38281
-1.720000e-04,-9.875,-8.54531,8.375
-1.680000e-04,-9.54688,-8.52969,8.37656
-1.640000e-04,-9.29688,-8.52266,8.3625
-1.600000e-04,-8.90625,-8.51641,8.34844
-1.560000e-04,-8.53125,-8.50703,8.34063
-1.520000e-04,-8.17188,-8.49922,8.33047
-1.480000e-04,-7.625,-8.48672,8.32031
-1.440000e-04,-7.26562,-8.48672,8.31328
-1.400000e-04,-6.90625,-8.48594,8.31172
-1.360000e-04,-6.65625,-8.46406,8.28984
-1.320000e-04,-6.25,-8.45234,8.26562
-1.280000e-04,-5.89062,-8.45,8.26719
-1.240000e-04,-5.71875,-8.45234,8.25703
-1.200000e-04,-5.25,-8.43828,8.26719
-1.160000e-04,-5,-8.41797,8.25078
-1.120000e-04,-4.75,-8.40469,8.25547
-1.080000e-04,-4.57812,-8.39141,8.23438
-1.040000e-04,-4.42188,-8.37031,8.22656
-1.000000e-04,-4.29688,-8.36406,8.20859
-9.600000e-05,-4.10938,-8.35703,8.20859
-9.200000e-05,-4.0625,-8.35234,8.18984
-8.800000e-05,-3.96875,-8.34609,8.18125
-8.400000e-05,-3.85938,-8.33984,8.16406
-8.000000e-05,-3.65625,-8.33359,8.13047
-7.600000e-05,-3.45312,-8.33359,8.10703
-7.200000e-05,-3.15625,-8.32344,8.11641
-6.800000e-05,-2.79688,-8.31328,8.1125
-6.400000e-05,-2.34375,-8.31016,8.11328
-6.000000e-05,-1.70312,-8.30156,8.1
-5.600000e-05,-1.34375,-8.29766,8.09219
-5.200000e-05,-0.9375,-8.26562,8.08672
-4.800000e-05,-0.640625,-8.26562,8.07422
-4.400000e-05,-0.328125,-8.25938,8.0625
-4.000000e-05,-0.203125,-8.25078,8.05391
-3.600000e-05,0.03125,-8.24297,8.05938
-3.200000e-05,0.203125,-8.23281,8.05625
-2.800000e-05,0.359375,-8.23047,8.04766
-2.400000e-05,0.5625,-8.22813,8.03203
-2.000000e-05,0.734375,-8.20781,8.01562
-1.600000e-05,0.8125,-8.19453,8.00469
-1.200000e-05,1.17188,-8.17969,7.98828
-8.000000e-06,1.29688,-8.16719,7.99141
-4.000000e-06,1.67188,-8.15156,7.98281
0.000000e+00,2,-8.14062,7.96797
4.000000e-06,2.23438,-8.13125,7.96094
8.000000e-06,2.48438,-8.12109,7.94453
1.200000e-05,2.84375,-8.11016,7.92188
1.600000e-05,3.32812,-8.09688,7.91953
2.000000e-05,3.8125,-8.08594,7.91172
2.400000e-05,4.1875,-8.07578,7.89922
2.800000e-05,4.51562,-8.07969,7.89375
3.200000e-05,4.78125,-8.07188,7.89375
3.600000e-05,5.25,-8.07188,7.88516
4.000000e-05,5.59375,-8.04219,7.88516
4.400000e-05,5.79688,-8.02187,7.87734
4.800000e-05,6.04688,-8.025,7.86953
5.200000e-05,6.34375,-8.00547,7.85234
5.600000e-05,6.60938,-7.99844,7.84219
6.000000e-05,6.90625,-8.00469,7.83438
6.400000e-05,7.39062,-7.99063,7.81875
6.800000e-05,7.71875,-7.97031,7.80234
7.200000e-05,7.95312,-7.95469,7.77813
7.600000e-05,8.20312,-7.94219,7.77734
8.000000e-05,8.4375,-7.92813,7.78125
8.400000e-05,8.73438,-7.91172,7.76172
8.800000e-05,8.89062,-7.90703,7.74766
9.200000e-05,9.25,-7.89922,7.72891
9.600000e-05,9.70312,-7.89922,7.73672
1.000000e-04,10.1562,-7.89531,7.7125
1.040000e-04,10.3594,-7.89688,7.70078
1.080000e-04,10.6094,-7.88359,7.70078
1.120000e-04,10.9375,-7.87266,7.69609
1.160000e-04,11.375,-7.85703,7.67813
1.200000e-04,12.0625,-7.85625,7.67031
1.240000e-04,12.1406,-7.83906,7.66172
